1.966	313.000
5.834	245.000
9.702	139.000
13.570	100.000
17.438	58.000
21.305	45.000
25.173	31.000
29.041	19.000
32.909	19.000
36.777	9.000
40.645	8.000
44.513	5.000
48.381	2.000
52.249	1.000
56.116	1.000
59.984	2.000
63.852	0.000
67.720	0.000
71.588	0.000
75.456	2.000
79.324	0.000
83.192	0.000
87.059	0.000
90.927	0.000
94.795	1.000
